cell_id,latitude,longitude,solar_score,specific_yield_kwh_kwp,reference_yield_800w_kwh,reference_energy_value_eur,sample_bucket,sample_grid_m,pvgis_version
CRS3035RES100mN3105600E4102600,51.0203136,6.8871110,65,752.4,602.0,143.26,E4102000N3105000,1000,PVGIS 5.3
CRS3035RES100mN3105800E4098100,51.0203705,6.8229071,72,761.3,609.0,144.94,E4098000N3105000,1000,PVGIS 5.3
CRS3035RES100mN3106100E4110400,51.0277340,6.9979037,48,729.4,583.5,138.88,E4110000N3106000,1000,PVGIS 5.3
CRS3035RES100mN3106200E4097900,51.0238841,6.8198125,72,761.1,608.9,144.92,E4097000N3106000,1000,PVGIS 5.3
CRS3035RES100mN3106300E4097400,51.0245864,6.8126301,72,761.1,608.9,144.92,E4097000N3106000,1000,PVGIS 5.3
CRS3035RES100mN3107100E4114600,51.0382486,7.0571584,42,713.4,570.7,135.83,E4114000N3107000,1000,PVGIS 5.3
CRS3035RES100mN3107400E4118300,51.0422689,7.1097067,39,710.2,568.2,135.22,E4118000N3107000,1000,PVGIS 5.3
CRS3035RES100mN3107400E4122400,51.0437105,7.1681288,40,712.2,569.8,135.6,E4122000N3107000,1000,PVGIS 5.3
CRS3035RES100mN3107600E4115900,51.0432076,7.0753965,42,713.4,570.7,135.84,E4115000N3107000,1000,PVGIS 5.3
CRS3035RES100mN3107800E4113900,51.0442814,7.0467844,46,722.9,578.3,137.65,E4113000N3107000,1000,PVGIS 5.3
CRS3035RES100mN3108400E4116800,51.0507149,7.0877687,42,713.9,571.1,135.92,E4116000N3108000,1000,PVGIS 5.3
CRS3035RES100mN3108400E4118300,51.0512498,7.1091459,36,703.5,562.8,133.94,E4118000N3108000,1000,PVGIS 5.3
CRS3035RES100mN3108600E4100300,51.0463675,6.8525277,66,753.1,602.5,143.4,E4100000N3108000,1000,PVGIS 5.3
CRS3035RES100mN3108800E4108900,51.0514251,6.9749547,50,730.8,584.6,139.13,E4108000N3108000,1000,PVGIS 5.3
CRS3035RES100mN3109000E4121700,51.0578362,7.1572717,37,704.5,563.6,134.14,E4121000N3109000,1000,PVGIS 5.3
CRS3035RES100mN3109300E4116800,51.0587976,7.0872600,38,707.8,566.2,134.77,E4116000N3109000,1000,PVGIS 5.3
CRS3035RES100mN3109400E4111100,51.0576268,7.0059584,46,723.9,579.1,137.82,E4111000N3109000,1000,PVGIS 5.3
CRS3035RES100mN3110500E4097800,51.0624554,6.8157336,64,750.9,600.7,142.97,E4097000N3110000,1000,PVGIS 5.3
CRS3035RES100mN3110700E4097200,51.0640162,6.8070579,64,750.9,600.7,142.97,E4097000N3110000,1000,PVGIS 5.3
CRS3035RES100mN3111100E4097600,51.0677646,6.8125118,64,751.1,600.8,143.0,E4097000N3111000,1000,PVGIS 5.3
CRS3035RES100mN3111900E4110700,51.0799300,6.9988011,51,731.7,585.3,139.31,E4110000N3111000,1000,PVGIS 5.3
CRS3035RES100mN3112100E4113200,51.0826428,7.0343359,47,724.3,579.4,137.9,E4113000N3112000,1000,PVGIS 5.3
CRS3035RES100mN3112200E4109200,51.0820688,6.9772356,51,731.9,585.5,139.36,E4109000N3112000,1000,PVGIS 5.3
CRS3035RES100mN3112400E4113600,51.0854825,7.0398678,47,724.3,579.4,137.9,E4113000N3112000,1000,PVGIS 5.3
CRS3035RES100mN3112500E4095600,51.0795481,6.7831285,68,757.7,606.1,144.26,E4095000N3112000,1000,PVGIS 5.3
CRS3035RES100mN3112600E4119200,51.0892886,7.1196248,35,700.7,560.6,133.42,E4119000N3112000,1000,PVGIS 5.3
CRS3035RES100mN3084200E4107900,50.8301372,6.9751248,71,760.7,608.6,144.84,E4107000N3084000,1000,PVGIS 5.3
CRS3035RES100mN3084200E4111000,50.8312804,7.0190936,70,759.5,607.6,144.6,E4111000N3084000,1000,PVGIS 5.3
CRS3035RES100mN3084400E4103700,50.8303578,6.9154384,76,767.2,613.8,146.08,E4103000N3084000,1000,PVGIS 5.3
CRS3035RES100mN3084400E4112000,50.8334417,7.0331632,70,759.4,607.6,144.6,E4112000N3084000,1000,PVGIS 5.3
CRS3035RES100mN3084500E4101600,50.8304565,6.8855949,76,767.4,613.9,146.12,E4101000N3084000,1000,PVGIS 5.3
CRS3035RES100mN3084500E4102700,50.8308761,6.9011959,77,768.6,614.9,146.34,E4102000N3084000,1000,PVGIS 5.3
CRS3035RES100mN3084500E4105900,50.8320849,6.9465823,76,767.2,613.8,146.08,E4105000N3084000,1000,PVGIS 5.3
CRS3035RES100mN3084500E4110700,50.8338647,7.0146659,70,759.5,607.6,144.6,E4110000N3084000,1000,PVGIS 5.3
CRS3035RES100mN3084800E4101700,50.8331887,6.8868332,76,767.4,613.9,146.12,E4101000N3084000,1000,PVGIS 5.3
CRS3035RES100mN3084900E4103100,50.8346203,6.9066307,76,767.2,613.8,146.08,E4103000N3084000,1000,PVGIS 5.3
CRS3035RES100mN3085000E4101700,50.8349847,6.8867132,77,768.7,615.0,146.37,E4101000N3085000,1000,PVGIS 5.3
CRS3035RES100mN3085100E4114600,50.8406699,7.0696486,66,753.2,602.5,143.4,E4114000N3085000,1000,PVGIS 5.3
CRS3035RES100mN3085400E4110100,50.8417271,7.0056360,70,759.7,607.8,144.65,E4110000N3085000,1000,PVGIS 5.3
CRS3035RES100mN3085500E4101800,50.8395130,6.8878318,77,768.7,615.0,146.37,E4101000N3085000,1000,PVGIS 5.3
CRS3035RES100mN3086100E4102100,50.8450156,6.8917280,77,768.9,615.1,146.4,E4102000N3086000,1000,PVGIS 5.3
CRS3035RES100mN3086200E4116500,50.8512299,7.0959886,52,733.5,586.8,139.66,E4116000N3086000,1000,PVGIS 5.3
CRS3035RES100mN3086300E4110800,50.8500668,7.0150491,70,759.9,607.9,144.68,E4110000N3086000,1000,PVGIS 5.3
CRS3035RES100mN3086400E4107800,50.8498572,6.9724231,62,747.5,598.0,142.31,E4107000N3086000,1000,PVGIS 5.3
CRS3035RES100mN3086500E4094000,50.8454583,6.7765708,69,758.8,607.1,144.48,E4094000N3086000,1000,PVGIS 5.3
CRS3035RES100mN3086700E4093800,50.8471750,6.7736091,69,758.7,607.0,144.46,E4093000N3086000,1000,PVGIS 5.3
CRS3035RES100mN3086800E4104900,50.8523638,6.9310388,65,751.7,601.4,143.12,E4104000N3086000,1000,PVGIS 5.3
CRS3035RES100mN3087100E4102100,50.8539956,6.8911288,71,760.2,608.2,144.74,E4102000N3087000,1000,PVGIS 5.3
CRS3035RES100mN3087100E4117200,50.8595622,7.1054196,55,738.9,591.1,140.68,E4117000N3087000,1000,PVGIS 5.3
CRS3035RES100mN3087300E4104300,50.8566274,6.9222283,65,751.8,601.5,143.15,E4104000N3087000,1000,PVGIS 5.3
CRS3035RES100mN3087300E4104900,50.8568539,6.9307429,65,751.8,601.5,143.15,E4104000N3087000,1000,PVGIS 5.3
CRS3035RES100mN3087300E4115800,50.8608591,7.0854372,52,733.7,587.0,139.7,E4115000N3087000,1000,PVGIS 5.3
CRS3035RES100mN3087400E4102400,50.8568041,6.8952062,71,760.2,608.2,144.74,E4102000N3087000,1000,PVGIS 5.3
CRS3035RES100mN3087400E4104300,50.8575254,6.9221690,65,751.8,601.5,143.15,E4104000N3087000,1000,PVGIS 5.3
CRS3035RES100mN3087400E4112300,50.8604937,7.0357049,60,745.4,596.3,141.91,E4112000N3087000,1000,PVGIS 5.3
CRS3035RES100mN3087400E4117000,50.8621855,7.1024134,55,738.9,591.1,140.68,E4117000N3087000,1000,PVGIS 5.3
CRS3035RES100mN3087500E4101900,50.8575112,6.8880508,72,761.3,609.1,144.96,E4101000N3087000,1000,PVGIS 5.3
CRS3035RES100mN3087600E4113300,50.8626530,7.0497840,52,733.7,587.0,139.7,E4113000N3087000,1000,PVGIS 5.3
CRS3035RES100mN3087700E4113500,50.8636236,7.0525659,52,733.7,587.0,139.7,E4113000N3087000,1000,PVGIS 5.3
CRS3035RES100mN3087800E4113300,50.8644492,7.0496702,52,733.7,587.0,139.7,E4113000N3087000,1000,PVGIS 5.3
CRS3035RES100mN3088100E4112700,50.8669258,7.0409826,60,745.5,596.4,141.95,E4112000N3088000,1000,PVGIS 5.3
CRS3035RES100mN3088100E4117100,50.8685079,7.1034417,55,739.1,591.3,140.72,E4117000N3088000,1000,PVGIS 5.3
CRS3035RES100mN3088400E4101900,50.8655932,6.8875106,73,761.5,609.2,145.0,E4101000N3088000,1000,PVGIS 5.3
CRS3035RES100mN3088400E4110300,50.8687427,7.0067424,60,745.5,596.4,141.94,E4110000N3088000,1000,PVGIS 5.3
CRS3035RES100mN3088700E4113800,50.8727130,7.0562563,52,733.9,587.1,139.73,E4113000N3088000,1000,PVGIS 5.3
CRS3035RES100mN3088800E4097000,50.8672911,6.8177202,71,760.3,608.3,144.76,E4097000N3088000,1000,PVGIS 5.3
CRS3035RES100mN3088800E4107000,50.8711123,6.9596650,62,747.9,598.3,142.41,E4107000N3088000,1000,PVGIS 5.3
CRS3035RES100mN3089100E4109900,50.8748820,7.0006594,62,748.0,598.4,142.43,E4109000N3089000,1000,PVGIS 5.3
CRS3035RES100mN3089100E4110100,50.8749556,7.0034988,60,745.8,596.6,141.99,E4110000N3089000,1000,PVGIS 5.3
CRS3035RES100mN3089100E4117000,50.8774536,7.1014630,55,739.3,591.4,140.76,E4117000N3089000,1000,PVGIS 5.3
CRS3035RES100mN3089200E4117300,50.8784584,7.1056667,55,739.3,591.4,140.76,E4117000N3089000,1000,PVGIS 5.3
CRS3035RES100mN3089600E4102500,50.8765983,6.8953081,73,761.8,609.5,145.05,E4102000N3089000,1000,PVGIS 5.3
CRS3035RES100mN3089900E4102800,50.8794066,6.8993877,73,761.8,609.5,145.05,E4102000N3089000,1000,PVGIS 5.3
CRS3035RES100mN3090100E4101600,50.8807444,6.8822303,72,761.4,609.1,144.96,E4101000N3090000,1000,PVGIS 5.3
CRS3035RES100mN3090300E4097300,50.8808776,6.8210584,71,760.8,608.6,144.86,E4097000N3090000,1000,PVGIS 5.3
CRS3035RES100mN3090500E4100300,50.8838370,6.8635311,73,761.9,609.5,145.06,E4100000N3090000,1000,PVGIS 5.3
CRS3035RES100mN3090600E4114900,50.8901736,7.0707990,53,734.3,587.5,139.82,E4114000N3090000,1000,PVGIS 5.3
CRS3035RES100mN3090700E4109200,50.8889926,6.9897923,62,748.2,598.6,142.46,E4109000N3090000,1000,PVGIS 5.3
CRS3035RES100mN3091000E4114200,50.8935137,7.0606306,53,734.5,587.6,139.86,E4114000N3091000,1000,PVGIS 5.3
CRS3035RES100mN3091100E4101900,50.8898391,6.8858888,73,762.3,609.8,145.14,E4101000N3091000,1000,PVGIS 5.3
CRS3035RES100mN3091100E4115300,50.8948079,7.0761976,53,734.6,587.6,139.86,E4115000N3091000,1000,PVGIS 5.3
CRS3035RES100mN3091600E4098300,50.8929407,6.8344620,72,761.0,608.8,144.89,E4098000N3091000,1000,PVGIS 5.3
CRS3035RES100mN3091600E4102700,50.8946345,6.8969499,73,762.3,609.8,145.14,E4102000N3091000,1000,PVGIS 5.3
CRS3035RES100mN3091600E4111600,50.8979576,7.0233586,61,746.3,597.0,142.09,E4111000N3091000,1000,PVGIS 5.3
CRS3035RES100mN3092200E4103100,50.9001748,6.9022720,66,752.9,602.3,143.36,E4103000N3092000,1000,PVGIS 5.3
CRS3035RES100mN3092200E4113800,50.9041462,7.0542670,51,731.6,585.3,139.3,E4113000N3092000,1000,PVGIS 5.3
CRS3035RES100mN3092300E4113900,50.9050805,7.0556307,51,731.6,585.3,139.3,E4113000N3092000,1000,PVGIS 5.3
CRS3035RES100mN3092900E4095500,50.9035183,6.7938945,70,759.7,607.7,144.64,E4095000N3092000,1000,PVGIS 5.3
CRS3035RES100mN3092900E4109300,50.9087867,6.9899341,58,744.6,595.6,141.76,E4109000N3092000,1000,PVGIS 5.3
CRS3035RES100mN3093200E4111400,50.9122535,7.0195970,57,744.1,595.3,141.68,E4111000N3093000,1000,PVGIS 5.3
CRS3035RES100mN3093300E4116600,50.9150317,7.0934278,51,732.0,585.6,139.36,E4116000N3093000,1000,PVGIS 5.3
CRS3035RES100mN3093400E4121800,50.9177629,7.1672668,45,722.4,577.9,137.54,E4121000N3093000,1000,PVGIS 5.3
CRS3035RES100mN3093700E4097400,50.9114470,6.8203918,69,759.4,607.5,144.59,E4097000N3093000,1000,PVGIS 5.3
CRS3035RES100mN3093700E4103700,50.9138729,6.9098994,61,747.4,597.9,142.31,E4103000N3093000,1000,PVGIS 5.3
CRS3035RES100mN3093800E4115700,50.9192002,7.0803570,51,732.0,585.6,139.37,E4115000N3093000,1000,PVGIS 5.3
CRS3035RES100mN3093900E4109400,50.9178042,6.9907736,59,744.9,595.9,141.82,E4109000N3093000,1000,PVGIS 5.3
CRS3035RES100mN3094000E4097200,50.9140627,6.8173660,70,759.6,607.7,144.63,E4097000N3094000,1000,PVGIS 5.3
CRS3035RES100mN3094000E4115400,50.9208887,7.0759807,52,732.1,585.7,139.4,E4115000N3094000,1000,PVGIS 5.3
CRS3035RES100mN3094100E4115200,50.9217149,7.0730819,52,732.1,585.7,139.4,E4115000N3094000,1000,PVGIS 5.3
CRS3035RES100mN3094200E4103400,50.9182489,6.9053381,63,749.2,599.4,142.65,E4103000N3094000,1000,PVGIS 5.3
CRS3035RES100mN3094400E4109100,50.9221834,6.9862195,59,745.0,596.0,141.86,E4109000N3094000,1000,PVGIS 5.3
CRS3035RES100mN3094400E4113400,50.9237592,7.0473299,58,744.6,595.6,141.76,E4113000N3094000,1000,PVGIS 5.3
CRS3035RES100mN3094700E4112600,50.9261627,7.0357884,58,744.6,595.7,141.77,E4112000N3094000,1000,PVGIS 5.3
CRS3035RES100mN3095100E4096600,50.9237051,6.8081632,70,759.6,607.7,144.63,E4096000N3095000,1000,PVGIS 5.3
CRS3035RES100mN3095200E4101200,50.9263882,6.8734736,72,761.3,609.0,144.95,E4101000N3095000,1000,PVGIS 5.3
CRS3035RES100mN3095300E4104700,50.9286197,6.9231567,63,749.2,599.4,142.66,E4104000N3095000,1000,PVGIS 5.3
CRS3035RES100mN3095400E4113900,50.9329211,7.0538667,58,744.7,595.8,141.79,E4113000N3095000,1000,PVGIS 5.3
CRS3035RES100mN3095900E4109100,50.9356540,6.9853457,60,745.4,596.3,141.93,E4109000N3095000,1000,PVGIS 5.3
CRS3035RES100mN3096000E4100600,50.9333412,6.8644617,73,761.7,609.4,145.03,E4100000N3096000,1000,PVGIS 5.3
CRS3035RES100mN3096200E4097900,50.9340907,6.8259624,71,760.3,608.2,144.75,E4097000N3096000,1000,PVGIS 5.3
CRS3035RES100mN3096300E4115100,50.9414370,7.0704152,52,733.0,586.4,139.56,E4115000N3096000,1000,PVGIS 5.3
CRS3035RES100mN3096400E4095000,50.9347485,6.7846189,74,763.1,610.5,145.3,E4095000N3096000,1000,PVGIS 5.3
CRS3035RES100mN3096400E4099900,50.9366630,6.8542689,71,760.2,608.2,144.75,E4099000N3096000,1000,PVGIS 5.3
CRS3035RES100mN3096400E4115000,50.9422991,7.0689368,52,733.0,586.4,139.56,E4115000N3096000,1000,PVGIS 5.3
CRS3035RES100mN3096500E4115000,50.9431971,7.0688801,52,733.0,586.4,139.56,E4115000N3096000,1000,PVGIS 5.3
CRS3035RES100mN3096500E4115100,50.9432331,7.0703020,52,733.0,586.4,139.56,E4115000N3096000,1000,PVGIS 5.3
CRS3035RES100mN3096600E4114800,50.9440232,7.0659798,52,732.6,586.1,139.49,E4114000N3096000,1000,PVGIS 5.3
CRS3035RES100mN3096700E4115000,50.9449933,7.0687668,52,733.0,586.4,139.56,E4115000N3096000,1000,PVGIS 5.3
CRS3035RES100mN3096700E4115500,50.9451731,7.0758762,52,733.0,586.4,139.56,E4115000N3096000,1000,PVGIS 5.3
CRS3035RES100mN3096800E4094300,50.9380633,6.7744199,73,762.3,609.8,145.14,E4094000N3096000,1000,PVGIS 5.3
CRS3035RES100mN3096800E4094500,50.9381425,6.7772629,73,762.3,609.8,145.14,E4094000N3096000,1000,PVGIS 5.3
CRS3035RES100mN3096800E4115400,50.9460353,7.0743977,52,733.0,586.4,139.56,E4115000N3096000,1000,PVGIS 5.3
CRS3035RES100mN3096800E4115700,50.9461430,7.0786635,52,733.0,586.4,139.56,E4115000N3096000,1000,PVGIS 5.3
CRS3035RES100mN3096900E4101400,50.9417305,6.8752893,73,761.4,609.2,144.98,E4101000N3096000,1000,PVGIS 5.3
CRS3035RES100mN3097000E4095200,50.9402150,6.7870890,74,763.7,610.9,145.4,E4095000N3097000,1000,PVGIS 5.3
CRS3035RES100mN3097100E4094800,50.9409549,6.7813406,74,763.8,611.0,145.43,E4094000N3097000,1000,PVGIS 5.3
CRS3035RES100mN3097100E4097500,50.9420161,6.8197236,71,760.5,608.4,144.79,E4097000N3097000,1000,PVGIS 5.3
CRS3035RES100mN3097300E4094700,50.9427112,6.7797946,74,763.8,611.0,145.43,E4094000N3097000,1000,PVGIS 5.3
CRS3035RES100mN3097300E4094900,50.9427903,6.7826378,74,763.8,611.0,145.43,E4094000N3097000,1000,PVGIS 5.3
CRS3035RES100mN3097300E4097600,50.9438510,6.8210223,71,760.5,608.4,144.79,E4097000N3097000,1000,PVGIS 5.3
CRS3035RES100mN3097300E4117800,50.9513834,7.1082447,41,712.5,570.0,135.65,E4117000N3097000,1000,PVGIS 5.3
CRS3035RES100mN3097400E4097500,50.9447099,6.8195391,71,760.5,608.4,144.79,E4097000N3097000,1000,PVGIS 5.3
CRS3035RES100mN3097400E4117100,50.9520324,7.0982339,41,712.5,570.0,135.65,E4117000N3097000,1000,PVGIS 5.3
CRS3035RES100mN3097600E4111800,50.9519146,7.0227495,48,729.6,583.7,138.91,E4111000N3097000,1000,PVGIS 5.3
CRS3035RES100mN3097600E4119000,50.9545028,7.1251433,41,712.4,570.0,135.65,E4119000N3097000,1000,PVGIS 5.3
CRS3035RES100mN3097700E4097400,50.9473647,6.8179328,71,760.5,608.4,144.79,E4097000N3097000,1000,PVGIS 5.3
CRS3035RES100mN3097800E4119700,50.9565458,7.1349879,41,712.4,570.0,135.65,E4119000N3097000,1000,PVGIS 5.3
CRS3035RES100mN3097900E4098400,50.9495506,6.8320283,71,760.5,608.4,144.79,E4098000N3097000,1000,PVGIS 5.3
CRS3035RES100mN3097900E4117500,50.9566654,7.1036423,41,712.5,570.0,135.65,E4117000N3097000,1000,PVGIS 5.3
CRS3035RES100mN3097900E4119200,50.9572677,7.1278210,41,712.4,570.0,135.65,E4119000N3097000,1000,PVGIS 5.3
CRS3035RES100mN3098000E4103300,50.9523346,6.9016421,57,743.4,594.7,141.55,E4103000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098000E4121100,50.9588332,7.1547899,43,714.9,571.9,136.12,E4121000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098200E4098500,50.9522833,6.8332664,74,763.5,610.8,145.38,E4098000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098200E4110600,50.9568627,7.0053374,49,729.9,583.9,138.97,E4110000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098300E4098200,50.9530645,6.8289392,74,763.5,610.8,145.38,E4098000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098300E4118200,50.9605065,7.1133748,41,712.7,570.1,135.69,E4118000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098500E4120900,50.9632539,7.1516697,40,711.3,569.0,135.42,E4120000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098600E4120400,50.9639768,7.1445020,40,711.3,569.0,135.42,E4120000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098700E4101300,50.9578556,6.8727793,67,753.7,603.0,143.51,E4101000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098700E4101400,50.9578940,6.8742014,67,753.7,603.0,143.51,E4101000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098700E4108300,50.9605021,6.9723345,54,735.7,588.5,140.07,E4108000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098800E4095200,50.9563775,6.7859705,76,767.2,613.7,146.07,E4095000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3099000E4121400,50.9679193,7.1585073,43,715.0,572.0,136.15,E4121000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099100E4116500,50.9670858,7.0887440,43,716.4,573.1,136.41,E4116000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099200E4113500,50.9669030,7.0460107,49,730.1,584.0,139.0,E4113000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099300E4097900,50.9619269,6.8240591,74,763.8,611.1,145.43,E4097000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099300E4101200,50.9632050,6.8709939,67,754.2,603.3,143.6,E4101000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099300E4108200,50.9658530,6.9705605,54,735.9,588.7,140.12,E4108000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099500E4095500,50.9627813,6.7898019,76,767.3,613.9,146.1,E4095000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099700E4099100,50.9659857,6.8408815,74,763.8,611.0,145.43,E4099000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099800E4099000,50.9668448,6.8393980,74,763.8,611.0,145.43,E4099000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3100000E4105400,50.9710901,6.9303169,57,743.8,595.1,141.62,E4105000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100100E4114000,50.9751669,7.0526101,44,717.5,574.0,136.61,E4114000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100200E4098900,50.9703977,6.8377309,75,764.0,611.2,145.47,E4098000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100200E4106300,50.9732248,6.9430019,57,743.9,595.1,141.63,E4106000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100200E4112800,50.9756292,7.0354793,49,730.2,584.2,139.04,E4112000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100400E4116500,50.9787610,7.0880114,44,717.8,574.2,136.67,E4116000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100500E4113800,50.9786867,7.0495360,49,730.3,584.2,139.04,E4113000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100500E4116500,50.9796591,7.0879551,44,717.8,574.2,136.67,E4116000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100600E4119100,50.9814815,7.1248969,42,713.1,570.5,135.77,E4119000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100700E4094700,50.9732402,6.7776760,76,767.6,614.1,146.15,E4094000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100700E4115700,50.9811685,7.0764583,44,717.5,574.0,136.62,E4115000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100700E4120200,50.9827671,7.1404950,41,712.9,570.3,135.73,E4120000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3101100E4100600,50.9791373,6.8613670,67,754.4,603.5,143.64,E4100000N3101000,1000,PVGIS 5.3
CRS3035RES100mN3101200E4111900,50.9842812,7.0220978,50,730.5,584.4,139.08,E4111000N3101000,1000,PVGIS 5.3
CRS3035RES100mN3101300E4111200,50.9849227,7.0120786,50,730.5,584.4,139.08,E4111000N3101000,1000,PVGIS 5.3
CRS3035RES100mN3101300E4112700,50.9854714,7.0334249,50,730.5,584.4,139.09,E4112000N3101000,1000,PVGIS 5.3
CRS3035RES100mN3101400E4117300,50.9880276,7.0988333,42,713.3,570.6,135.81,E4117000N3101000,1000,PVGIS 5.3
CRS3035RES100mN3101600E4116700,50.9896096,7.0901813,44,718.1,574.5,136.72,E4116000N3101000,1000,PVGIS 5.3
CRS3035RES100mN3101900E4116900,50.9923753,7.0928590,44,718.1,574.5,136.72,E4116000N3101000,1000,PVGIS 5.3
CRS3035RES100mN3101900E4119700,50.9933686,7.1327135,42,713.3,570.6,135.81,E4119000N3101000,1000,PVGIS 5.3
CRS3035RES100mN3102000E4116600,50.9931662,7.0885326,44,718.2,574.6,136.75,E4116000N3102000,1000,PVGIS 5.3
CRS3035RES100mN3102200E4116900,50.9950696,7.0926901,44,718.2,574.6,136.75,E4116000N3102000,1000,PVGIS 5.3
CRS3035RES100mN3102200E4118300,50.9955680,7.1126183,42,713.5,570.8,135.85,E4118000N3102000,1000,PVGIS 5.3
CRS3035RES100mN3102200E4120700,50.9964144,7.1467818,37,706.1,564.9,134.44,E4120000N3102000,1000,PVGIS 5.3
CRS3035RES100mN3102500E4110000,50.9952573,6.9943037,53,735.0,588.0,139.94,E4110000N3102000,1000,PVGIS 5.3
CRS3035RES100mN3102600E4104500,50.9940977,6.9159617,58,744.4,595.5,141.74,E4104000N3102000,1000,PVGIS 5.3
CRS3035RES100mN3102600E4110100,50.9961923,6.9956688,53,735.0,588.0,139.94,E4110000N3102000,1000,PVGIS 5.3
CRS3035RES100mN3102600E4117100,50.9987334,7.0953119,42,713.5,570.8,135.85,E4117000N3102000,1000,PVGIS 5.3
CRS3035RES100mN3102700E4097200,50.9921829,6.8120062,75,764.6,611.7,145.57,E4097000N3102000,1000,PVGIS 5.3
CRS3035RES100mN3102700E4101700,50.9939278,6.8760502,67,755.0,604.0,143.74,E4101000N3102000,1000,PVGIS 5.3
CRS3035RES100mN3102700E4104500,50.9949957,6.9159020,58,744.4,595.5,141.74,E4104000N3102000,1000,PVGIS 5.3
CRS3035RES100mN3102700E4105500,50.9953738,6.9301352,58,744.4,595.5,141.73,E4105000N3102000,1000,PVGIS 5.3
CRS3035RES100mN3102700E4118700,51.0002003,7.1180330,42,713.5,570.8,135.85,E4118000N3102000,1000,PVGIS 5.3
CRS3035RES100mN3102700E4120800,51.0009401,7.1479291,37,706.1,564.9,134.44,E4120000N3102000,1000,PVGIS 5.3
CRS3035RES100mN3102800E4097100,50.9930417,6.8105213,75,764.6,611.7,145.57,E4097000N3102000,1000,PVGIS 5.3
CRS3035RES100mN3102800E4101400,50.9947106,6.8717199,67,755.0,604.0,143.74,E4101000N3102000,1000,PVGIS 5.3
CRS3035RES100mN3102900E4105300,50.9970943,6.9271695,58,744.4,595.5,141.73,E4105000N3102000,1000,PVGIS 5.3
CRS3035RES100mN3102900E4119000,51.0021026,7.1221923,42,713.5,570.8,135.85,E4119000N3102000,1000,PVGIS 5.3
CRS3035RES100mN3103000E4110000,50.9997475,6.9940126,48,728.3,582.6,138.66,E4110000N3103000,1000,PVGIS 5.3
CRS3035RES100mN3103300E4101200,50.9991235,6.8685701,67,755.1,604.1,143.77,E4101000N3103000,1000,PVGIS 5.3
CRS3035RES100mN3103300E4101300,50.9991619,6.8699935,67,755.1,604.1,143.77,E4101000N3103000,1000,PVGIS 5.3
CRS3035RES100mN3103400E4097000,50.9983900,6.8087273,75,764.8,611.8,145.61,E4097000N3103000,1000,PVGIS 5.3
CRS3035RES100mN3103400E4097700,50.9986641,6.8186907,75,764.8,611.8,145.61,E4097000N3103000,1000,PVGIS 5.3
CRS3035RES100mN3103400E4101300,51.0000599,6.8699329,67,755.1,604.1,143.77,E4101000N3103000,1000,PVGIS 5.3
CRS3035RES100mN3103400E4102900,51.0006730,6.8927081,65,752.0,601.6,143.18,E4102000N3103000,1000,PVGIS 5.3
CRS3035RES100mN3103500E4097600,50.9995229,6.8172057,75,764.8,611.8,145.61,E4097000N3103000,1000,PVGIS 5.3
CRS3035RES100mN3103600E4097800,51.0004990,6.8199909,75,764.8,611.8,145.61,E4097000N3103000,1000,PVGIS 5.3
CRS3035RES100mN3103600E4100300,51.0014703,6.8555769,65,752.2,601.8,143.23,E4100000N3103000,1000,PVGIS 5.3
CRS3035RES100mN3103700E4102400,51.0031758,6.8854098,65,752.0,601.6,143.18,E4102000N3103000,1000,PVGIS 5.3
